Order_ID,Date,Client,Categorie,Produit,Quantite,Prix_Unitaire,Remise,Pays,Canal_Vente,Frais_Livraison,Satisfaction,Montant_Total
CMD07850,2024-01-10,Sarah Moreau,Sport,Chaussures de sport,4,1350.83,0.3,Belgique,App,5.11,2,3782.3239999999996
CMD07851,2024-10-27,Youssef El Amrani,Électronique,Casque audio,4,1888.54,0.2,France,App,6.32,2,6043.328
CMD07852,2024-10-02,Nina Müller,Électronique,TV 4K,1,1573.59,0.3,Espagne,App,11.07,5,1101.513
CMD07853,2024-12-10,Emma Rossi,Maison,Aspirateur,1,1858.23,0.05,Maroc,Magasin,11.18,1,1765.3184999999999
CMD07854,2024-01-20,Lucie Martin,Maison,Lampadaire,4,1274.92,0.15,Suisse,Web,13.55,4,4334.728
CMD07855,2024-02-04,Carlos Gomez,Beauté,Rouge à lèvres,2,141.39,0.15,France,App,8.01,5,240.36299999999997
CMD07856,2024-11-08,Emma Rossi,Jouets,Lego,1,1655.58,0.25,Belgique,Magasin,5.95,1,1241.685
CMD07857,2024-02-05,Paolo Bianchi,Beauté,Sérum,3,155.66,0.25,Belgique,Magasin,6.61,5,350.235
CMD07858,2024-05-03,Lucie Martin,Maison,Ventilateur,1,37.74,0.3,Belgique,Web,1.27,2,26.418
CMD07859,2024-08-31,Sarah Moreau,Électronique,Smartphone,2,1757.54,0.05,Maroc,App,6.14,5,3339.3259999999996
CMD07860,2024-02-01,Carlos Gomez,Jouets,Jeu de société,5,807.02,0.0,Suisse,Magasin,12.58,5,4035.1
CMD07861,2024-05-07,Sarah Moreau,Beauté,Parfum,3,357.96,0.05,Allemagne,App,7.51,1,1020.1859999999998
CMD07862,2024-09-11,Jean Dupont,Mode,Sac à main,5,37.63,0.2,Allemagne,Web,8.73,5,150.52
CMD07863,2024-04-28,Léa Durand,Beauté,Shampoing,2,1929.02,0.05,Maroc,Magasin,4.16,5,3665.138
CMD07864,2024-07-23,Youssef El Amrani,Mode,Chaussures,4,256.92,0.15,Italie,Magasin,14.66,5,873.528
CMD07865,2024-08-05,Emma Rossi,Sport,Ballon,5,941.8,0.25,France,Web,5.26,2,3531.75
CMD07866,2024-11-06,Nina Müller,Sport,Tapis de course,4,97.04,0.05,Suisse,App,6.37,3,368.752
CMD07867,2024-09-02,Carlos Gomez,Sport,Vélo,2,469.55,0.25,Espagne,Web,7.53,2,704.325
CMD07868,2024-05-16,Youssef El Amrani,Jouets,Voiture téléguidée,3,478.91,0.05,Italie,Magasin,13.92,1,1364.8935
CMD07869,2024-05-09,Lucie Martin,Mode,Montre,1,1984.1,0.25,Maroc,App,8.37,4,1488.0749999999998
CMD07870,2024-05-12,Youssef El Amrani,Beauté,Sérum,2,1120.05,0.25,Allemagne,Web,7.48,4,1680.0749999999998
CMD07871,2024-08-27,Lucie Martin,Sport,Raquette,5,1625.08,0.15,Belgique,App,0.46,4,6906.589999999999
CMD07872,2024-06-17,Léa Durand,Mode,Montre,2,1508.26,0.2,Belgique,App,5.96,2,2413.216
CMD07873,2024-06-21,Emma Rossi,Maison,Ventilateur,4,1887.05,0.2,Allemagne,Magasin,1.99,3,6038.56
CMD07874,2024-05-17,Léa Durand,Maison,Aspirateur,3,437.07,0.1,Espagne,Magasin,9.09,3,1180.0890000000002
CMD07875,2024-09-17,Léa Durand,Beauté,Sérum,5,579.39,0.15,France,Magasin,13.85,1,2462.4075
CMD07876,2024-07-24,Carlos Gomez,Électronique,Ordinateur portable,5,1181.0,0.2,Espagne,Magasin,8.57,2,4724.0
CMD07877,2024-12-12,Jean Dupont,Jouets,Peluche,5,786.71,0.15,Maroc,Web,13.99,5,3343.5175
CMD07878,2024-10-05,Youssef El Amrani,Électronique,Tablette,3,1335.36,0.0,Suisse,App,3.61,5,4006.08
CMD07879,2024-05-10,Nina Müller,Maison,Aspirateur,1,1411.54,0.25,Belgique,App,11.13,3,1058.655
CMD07880,2024-08-23,Youssef El Amrani,Jouets,Jeu de société,4,1197.56,0.2,France,App,2.69,5,3832.192
CMD07881,2024-12-02,Léa Durand,Beauté,Sérum,2,103.79,0.05,France,Magasin,6.76,5,197.201
CMD07882,2024-05-09,Ali Benali,Électronique,Tablette,4,1218.31,0.3,Maroc,App,11.33,2,3411.2679999999996
CMD07883,2024-05-19,Ali Benali,Mode,Chaussures,1,1375.02,0.3,Suisse,Magasin,5.19,4,962.5139999999999
CMD07884,2024-01-11,Youssef El Amrani,Jouets,Puzzle,1,1686.31,0.25,France,Magasin,4.66,3,1264.7325
CMD07885,2024-05-09,Sarah Moreau,Jouets,Jeu de société,1,1158.85,0.3,France,App,4.51,4,811.1949999999999
CMD07886,2024-07-08,Paolo Bianchi,Sport,Raquette,2,1819.63,0.3,Italie,Web,10.19,5,2547.482
CMD07887,2024-10-06,Jean Dupont,Jouets,Jeu de société,4,589.23,0.0,Espagne,Magasin,2.71,5,2356.92
CMD07888,2024-12-13,Ali Benali,Jouets,Jeu de société,1,1111.47,0.25,Belgique,Magasin,5.08,4,833.6025
CMD07889,2024-06-21,Ali Benali,Mode,Sac à main,4,886.99,0.1,Espagne,Web,0.89,4,3193.164
CMD07890,2024-12-25,Lucie Martin,Mode,Sac à main,4,1527.17,0.3,Espagne,Magasin,10.77,2,4276.076
CMD07891,2024-04-01,Carlos Gomez,Mode,Chaussures,3,331.86,0.1,Allemagne,App,13.99,1,896.022
CMD07892,2024-08-23,Carlos Gomez,Sport,Ballon,4,205.75,0.2,Suisse,Web,5.52,5,658.4000000000001
CMD07893,2024-09-04,Youssef El Amrani,Électronique,Tablette,4,689.27,0.1,Maroc,Magasin,5.64,2,2481.372
CMD07894,2024-07-27,Ali Benali,Jouets,Voiture téléguidée,4,1075.48,0.3,Italie,App,0.37,2,3011.344
CMD07895,2024-03-11,Lucie Martin,Sport,Tapis de course,2,231.03,0.05,Italie,Magasin,1.95,1,438.957
CMD07896,2024-02-20,Carlos Gomez,Électronique,Ordinateur portable,3,105.18,0.15,Maroc,Magasin,7.83,3,268.209
CMD07897,2024-03-09,Ali Benali,Beauté,Crème visage,3,1014.23,0.1,Italie,Web,3.3,3,2738.4210000000003
CMD07898,2024-11-24,Paolo Bianchi,Électronique,Ordinateur portable,4,388.07,0.0,Allemagne,Magasin,7.09,1,1552.28
CMD07899,2024-08-02,Sarah Moreau,Jouets,Peluche,1,546.96,0.15,Maroc,Web,0.35,2,464.916
CMD07900,2024-01-30,Sarah Moreau,Mode,Montre,5,1356.02,0.1,Italie,Web,11.93,1,6102.09
CMD07901,2024-04-21,Ali Benali,Beauté,Crème visage,3,1146.92,0.3,Espagne,Web,2.88,4,2408.532
CMD07902,2024-05-20,Ali Benali,Électronique,Smartphone,1,1325.06,0.1,Espagne,App,11.2,2,1192.554
CMD07903,2024-10-24,Carlos Gomez,Beauté,Rouge à lèvres,1,1593.44,0.0,Belgique,Web,9.38,1,1593.44
CMD07904,2024-06-18,Paolo Bianchi,Électronique,Smartphone,5,881.64,0.2,Suisse,Magasin,0.89,5,3526.56
CMD07905,2024-03-17,Jean Dupont,Beauté,Crème visage,4,462.5,0.0,Espagne,Web,7.32,1,1850.0
CMD07906,2024-09-06,Paolo Bianchi,Maison,Lampadaire,3,1674.93,0.3,Suisse,Web,5.0,2,3517.3529999999996
CMD07907,2024-11-09,Emma Rossi,Maison,Mixeur,1,1515.23,0.2,Italie,Magasin,3.84,3,1212.184
CMD07908,2024-06-12,Jean Dupont,Jouets,Peluche,1,333.12,0.1,Maroc,Magasin,14.08,4,299.808
CMD07909,2024-02-21,Paolo Bianchi,Sport,Raquette,1,1316.19,0.0,Espagne,App,7.61,1,1316.19
CMD07910,2024-01-14,Léa Durand,Mode,Chaussures,2,1394.66,0.3,Espagne,Magasin,12.31,1,1952.524
CMD07911,2024-05-12,Emma Rossi,Beauté,Sérum,1,1475.51,0.0,Allemagne,Magasin,6.6,4,1475.51
CMD07912,2024-11-30,Sarah Moreau,Sport,Chaussures de sport,4,441.76,0.1,Allemagne,App,6.65,2,1590.336
CMD07913,2024-06-21,Ali Benali,Maison,Aspirateur,2,1809.97,0.3,Maroc,App,12.46,3,2533.958
CMD07914,2024-05-19,Emma Rossi,Mode,Veste,1,1369.32,0.15,Espagne,App,8.59,3,1163.922
CMD07915,2024-07-28,Léa Durand,Jouets,Lego,3,1207.41,0.0,Belgique,App,8.52,2,3622.2300000000005
CMD07916,2024-02-06,Paolo Bianchi,Mode,Sac à main,3,1358.94,0.05,Belgique,Magasin,0.28,5,3872.979
CMD07917,2024-03-08,Paolo Bianchi,Sport,Tapis de course,3,1994.67,0.25,Suisse,App,13.38,4,4488.0075
CMD07918,2024-07-05,Emma Rossi,Maison,Ventilateur,4,207.48,0.0,Espagne,Web,10.48,2,829.92
CMD07919,2024-08-24,Youssef El Amrani,Mode,Veste,1,881.51,0.1,Espagne,App,2.08,1,793.359
CMD07920,2024-11-08,Jean Dupont,Électronique,Casque audio,3,981.83,0.15,Allemagne,App,0.64,1,2503.6665000000003
CMD07921,2024-10-24,Ali Benali,Beauté,Rouge à lèvres,4,338.31,0.3,Maroc,Web,12.2,4,947.2679999999999
CMD07922,2024-05-20,Paolo Bianchi,Électronique,TV 4K,2,1295.94,0.1,Suisse,Magasin,13.76,5,2332.692
CMD07923,2024-12-03,Carlos Gomez,Beauté,Crème visage,2,933.38,0.05,Maroc,App,13.92,1,1773.4219999999998
CMD07924,2024-05-14,Léa Durand,Mode,Montre,4,1634.23,0.2,Allemagne,App,7.69,1,5229.536
CMD07925,2024-05-04,Lucie Martin,Jouets,Lego,2,1081.08,0.0,Italie,App,9.68,1,2162.16
CMD07926,2024-07-24,Sarah Moreau,Maison,Mixeur,4,103.9,0.3,Allemagne,Magasin,14.11,1,290.92
CMD07927,2024-07-17,Nina Müller,Mode,Chaussures,3,760.02,0.25,Maroc,Web,9.46,1,1710.045
CMD07928,2024-01-13,Léa Durand,Mode,Chaussures,2,834.51,0.15,Maroc,Magasin,5.25,4,1418.667
CMD07929,2024-08-24,Léa Durand,Maison,Mixeur,3,592.41,0.2,Suisse,Magasin,0.3,4,1421.784
CMD07930,2024-03-30,Carlos Gomez,Électronique,TV 4K,1,764.27,0.2,Maroc,Web,9.86,4,611.416
CMD07931,2024-09-04,Jean Dupont,Maison,Ventilateur,5,670.97,0.25,Maroc,App,14.56,1,2516.1375000000003
CMD07932,2024-08-27,Carlos Gomez,Sport,Raquette,2,1608.49,0.05,Italie,App,12.45,4,3056.131
CMD07933,2024-08-26,Nina Müller,Maison,Aspirateur,2,1286.97,0.05,Espagne,App,14.88,1,2445.243
CMD07934,2024-03-08,Carlos Gomez,Électronique,Tablette,5,1684.01,0.0,Belgique,Magasin,13.04,3,8420.05
CMD07935,2024-03-06,Carlos Gomez,Mode,Sac à main,2,1853.91,0.25,Allemagne,App,1.15,3,2780.8650000000002
CMD07936,2024-11-19,Paolo Bianchi,Électronique,Smartphone,1,1774.67,0.05,Belgique,App,4.91,5,1685.9365
CMD07937,2024-11-05,Emma Rossi,Jouets,Voiture téléguidée,3,1555.18,0.0,Belgique,Magasin,7.39,1,4665.54
CMD07938,2024-11-01,Emma Rossi,Maison,Mixeur,5,642.42,0.1,Belgique,Magasin,10.6,4,2890.89
CMD07939,2024-06-26,Carlos Gomez,Électronique,Smartphone,1,1808.57,0.0,Maroc,Magasin,9.24,4,1808.57
CMD07940,2024-08-05,Youssef El Amrani,Beauté,Shampoing,5,635.76,0.3,Suisse,App,9.89,2,2225.16
CMD07941,2024-11-25,Emma Rossi,Jouets,Jeu de société,1,1405.59,0.0,Italie,App,14.28,4,1405.59
CMD07942,2024-04-29,Emma Rossi,Beauté,Rouge à lèvres,3,555.87,0.1,France,Magasin,8.93,5,1500.8490000000002
CMD07943,2024-12-07,Ali Benali,Mode,Sac à main,3,1930.3,0.3,Maroc,Magasin,13.24,3,4053.6299999999997
CMD07944,2024-06-13,Paolo Bianchi,Beauté,Shampoing,1,1013.16,0.0,Belgique,App,8.32,4,1013.16
CMD07945,2024-05-02,Nina Müller,Mode,Sac à main,1,1044.18,0.15,Suisse,Web,12.85,3,887.553
CMD07946,2024-04-06,Jean Dupont,Sport,Vélo,1,1111.43,0.15,Allemagne,Magasin,9.56,1,944.7155
CMD07947,2024-06-28,Paolo Bianchi,Sport,Raquette,4,1060.81,0.25,Belgique,Web,0.04,4,3182.43
CMD07948,2024-11-20,Youssef El Amrani,Sport,Tapis de course,4,121.72,0.1,France,Magasin,2.51,2,438.192
CMD07949,2024-04-30,Léa Durand,Jouets,Puzzle,1,953.13,0.3,Allemagne,App,5.66,2,667.1909999999999
CMD07950,2024-07-26,Sarah Moreau,Électronique,Smartphone,4,653.22,0.25,Allemagne,Magasin,5.78,4,1959.66
CMD07951,2024-04-08,Youssef El Amrani,Jouets,Peluche,2,834.42,0.05,Italie,Magasin,7.0,3,1585.398
CMD07952,2024-11-17,Nina Müller,Sport,Vélo,2,744.03,0.1,Maroc,Web,0.73,1,1339.254
CMD07953,2024-04-04,Emma Rossi,Maison,Machine à café,5,1264.48,0.3,Belgique,Magasin,10.45,5,4425.679999999999
CMD07954,2024-11-25,Sarah Moreau,Sport,Raquette,3,673.76,0.15,Italie,Magasin,1.84,1,1718.088
CMD07955,2024-04-29,Nina Müller,Beauté,Rouge à lèvres,1,875.01,0.25,Espagne,Magasin,1.72,2,656.2574999999999
CMD07956,2024-02-18,Emma Rossi,Beauté,Crème visage,1,988.43,0.0,Italie,Magasin,12.06,4,988.43
CMD07957,2024-05-19,Lucie Martin,Maison,Mixeur,1,1391.36,0.25,Allemagne,App,0.77,3,1043.52
CMD07958,2024-03-24,Jean Dupont,Beauté,Crème visage,4,159.25,0.15,Italie,App,0.92,4,541.4499999999999
CMD07959,2024-04-06,Ali Benali,Maison,Aspirateur,2,223.71,0.05,Espagne,Magasin,11.84,3,425.049
CMD07960,2024-10-16,Ali Benali,Jouets,Lego,5,1946.75,0.25,Suisse,Magasin,14.96,5,7300.3125
CMD07961,2024-10-31,Jean Dupont,Jouets,Jeu de société,2,1419.7,0.3,Suisse,Web,9.25,4,1987.58
CMD07962,2024-12-17,Ali Benali,Sport,Tapis de course,1,1904.58,0.0,France,Web,1.15,2,1904.58
CMD07963,2024-06-22,Youssef El Amrani,Beauté,Parfum,1,1349.95,0.15,Suisse,Web,2.89,5,1147.4575
CMD07964,2024-03-29,Nina Müller,Mode,Jean,3,1170.63,0.0,France,Magasin,9.21,5,3511.8900000000003
CMD07965,2024-07-26,Jean Dupont,Beauté,Shampoing,1,1389.29,0.25,Italie,App,5.4,3,1041.9675
CMD07966,2024-10-22,Sarah Moreau,Beauté,Crème visage,3,21.08,0.25,Italie,Magasin,6.95,2,47.42999999999999
CMD07967,2024-03-26,Ali Benali,Maison,Lampadaire,5,687.67,0.0,Maroc,Magasin,3.12,2,3438.35
CMD07968,2024-04-30,Sarah Moreau,Jouets,Voiture téléguidée,4,880.52,0.15,Italie,Web,3.84,4,2993.768
CMD07969,2024-02-07,Carlos Gomez,Sport,Ballon,5,1051.56,0.0,Suisse,Web,7.68,5,5257.799999999999
CMD07970,2024-07-19,Emma Rossi,Électronique,Ordinateur portable,1,1774.24,0.1,France,Magasin,10.85,3,1596.816
CMD07971,2024-10-16,Ali Benali,Électronique,Tablette,5,988.71,0.25,Belgique,App,5.78,2,3707.6625000000004
CMD07972,2024-07-11,Paolo Bianchi,Mode,Veste,1,1563.34,0.25,Espagne,App,1.81,1,1172.5049999999999
CMD07973,2024-01-21,Nina Müller,Maison,Lampadaire,5,289.67,0.0,Italie,Web,5.84,4,1448.3500000000001
CMD07974,2024-07-20,Ali Benali,Jouets,Jeu de société,5,573.67,0.1,Italie,App,0.17,4,2581.515
CMD07975,2024-09-22,Sarah Moreau,Sport,Chaussures de sport,4,1369.08,0.15,Suisse,App,4.68,4,4654.871999999999
CMD07976,2024-10-26,Léa Durand,Maison,Lampadaire,3,589.11,0.1,Maroc,Magasin,4.13,2,1590.597
CMD07977,2024-03-08,Lucie Martin,Maison,Aspirateur,4,1633.53,0.25,France,Web,14.18,2,4900.59
CMD07978,2024-11-24,Ali Benali,Mode,Sac à main,5,788.84,0.2,Allemagne,Magasin,5.31,5,3155.3600000000006
CMD07979,2024-08-13,Lucie Martin,Mode,Sac à main,3,689.52,0.05,Suisse,Web,4.29,4,1965.1319999999998
CMD07980,2024-08-14,Nina Müller,Sport,Chaussures de sport,4,255.88,0.25,Allemagne,Web,4.62,4,767.64
CMD07981,2024-06-12,Paolo Bianchi,Beauté,Rouge à lèvres,3,457.88,0.1,Allemagne,App,3.66,5,1236.2759999999998
CMD07982,2024-07-08,Emma Rossi,Maison,Machine à café,2,1827.7,0.1,Suisse,Web,7.75,4,3289.86
CMD07983,2024-05-20,Paolo Bianchi,Maison,Ventilateur,5,1291.9,0.05,Allemagne,Web,1.42,3,6136.525
CMD07984,2024-02-22,Carlos Gomez,Maison,Aspirateur,5,216.66,0.25,Allemagne,App,4.56,4,812.4749999999999
CMD07985,2024-01-25,Jean Dupont,Jouets,Peluche,5,117.86,0.05,Maroc,App,4.47,5,559.8349999999999
CMD07986,2024-10-10,Youssef El Amrani,Électronique,Smartphone,2,1861.15,0.05,Espagne,Web,11.81,4,3536.185
CMD07987,2024-07-15,Lucie Martin,Beauté,Sérum,5,1777.7,0.2,Belgique,Web,1.88,5,7110.8
CMD07988,2024-05-16,Lucie Martin,Maison,Mixeur,1,1212.66,0.15,Espagne,Web,4.43,5,1030.761
CMD07989,2024-08-18,Léa Durand,Jouets,Voiture téléguidée,5,973.45,0.25,Maroc,Magasin,1.83,3,3650.4375
CMD07990,2024-04-29,Youssef El Amrani,Jouets,Puzzle,3,297.36,0.2,France,App,12.37,1,713.6640000000001
CMD07991,2024-05-07,Carlos Gomez,Beauté,Sérum,5,597.76,0.3,Suisse,App,10.43,1,2092.16
CMD07992,2024-09-27,Jean Dupont,Sport,Ballon,2,1827.61,0.1,Suisse,Magasin,14.47,4,3289.698
CMD07993,2024-08-30,Léa Durand,Mode,Jean,1,1477.95,0.1,Suisse,App,13.31,1,1330.155
CMD07994,2024-03-16,Lucie Martin,Mode,Sac à main,1,1346.89,0.25,Suisse,Magasin,10.46,4,1010.1675
CMD07995,2024-08-20,Paolo Bianchi,Électronique,Ordinateur portable,3,1182.24,0.25,Espagne,App,2.46,5,2660.04
CMD07996,2024-12-14,Emma Rossi,Électronique,TV 4K,2,1996.96,0.15,France,Web,0.92,4,3394.832
CMD07997,2024-06-10,Paolo Bianchi,Sport,Chaussures de sport,4,1198.63,0.05,France,Magasin,8.19,1,4554.794
CMD07998,2024-12-21,Ali Benali,Beauté,Crème visage,2,606.54,0.1,France,Magasin,13.08,5,1091.772
CMD07999,2024-12-16,Jean Dupont,Mode,Jean,3,814.27,0.3,Allemagne,Magasin,4.17,2,1709.9669999999999
CMD08000,2024-11-10,Youssef El Amrani,Jouets,Peluche,5,1893.34,0.05,Maroc,App,13.92,1,8993.364999999998
CMD08001,2024-06-01,Nina Müller,Maison,Ventilateur,1,1359.12,0.3,Allemagne,App,10.09,5,951.3839999999999
CMD08002,2024-07-24,Emma Rossi,Mode,Montre,4,1538.47,0.15,Allemagne,Web,7.77,4,5230.798
CMD08003,2024-08-08,Sarah Moreau,Mode,Veste,5,144.24,0.0,Espagne,App,1.7,3,721.2
CMD08004,2024-05-27,Emma Rossi,Mode,Montre,3,1849.45,0.2,Allemagne,App,1.66,4,4438.68
CMD08005,2024-12-09,Carlos Gomez,Sport,Chaussures de sport,1,190.48,0.15,Espagne,Web,11.01,3,161.908
CMD08006,2024-01-16,Jean Dupont,Maison,Lampadaire,1,725.3,0.0,Maroc,App,2.42,1,725.3
CMD08007,2024-08-06,Nina Müller,Beauté,Sérum,5,929.7,0.2,France,App,3.35,2,3718.8
CMD08008,2024-04-28,Carlos Gomez,Électronique,Smartphone,4,1904.69,0.3,France,Web,3.45,3,5333.132
CMD08009,2024-02-01,Léa Durand,Jouets,Jeu de société,4,193.39,0.15,Suisse,Web,4.3,2,657.526
CMD08010,2024-12-15,Léa Durand,Électronique,TV 4K,2,582.05,0.0,Suisse,Web,9.27,1,1164.1
CMD08011,2024-07-30,Ali Benali,Mode,Montre,5,276.82,0.0,Espagne,Web,3.47,4,1384.1
CMD08012,2024-09-14,Ali Benali,Mode,Veste,5,42.64,0.15,Belgique,App,9.06,4,181.22
CMD08013,2024-07-15,Carlos Gomez,Jouets,Voiture téléguidée,4,817.72,0.0,Suisse,Web,3.75,4,3270.88
CMD08014,2024-11-21,Ali Benali,Maison,Machine à café,4,137.68,0.1,Espagne,Magasin,8.93,5,495.648
CMD08015,2024-05-07,Paolo Bianchi,Jouets,Voiture téléguidée,5,275.52,0.25,Allemagne,Web,2.98,3,1033.1999999999998
CMD08016,2024-10-25,Carlos Gomez,Beauté,Crème visage,1,829.81,0.15,Allemagne,Magasin,7.27,5,705.3385
CMD08017,2024-10-28,Nina Müller,Jouets,Puzzle,3,170.37,0.3,Espagne,Magasin,1.81,5,357.777
CMD08018,2024-02-12,Ali Benali,Électronique,Tablette,3,345.43,0.15,Belgique,Web,2.11,5,880.8465
CMD08019,2024-10-26,Nina Müller,Mode,Veste,4,628.9,0.3,Allemagne,App,9.32,5,1760.9199999999998
CMD08020,2024-10-31,Léa Durand,Beauté,Parfum,5,1036.79,0.25,Italie,App,12.74,3,3887.9624999999996
CMD08021,2024-08-03,Carlos Gomez,Électronique,Smartphone,1,479.14,0.15,Italie,Magasin,14.49,2,407.269
CMD08022,2024-04-19,Carlos Gomez,Beauté,Rouge à lèvres,3,1849.49,0.3,Maroc,Magasin,6.6,2,3883.929
CMD08023,2024-12-14,Jean Dupont,Maison,Machine à café,2,1166.37,0.0,France,Magasin,1.09,3,2332.74
CMD08024,2024-05-17,Léa Durand,Mode,Veste,3,711.95,0.15,Espagne,App,13.9,4,1815.4725000000003
CMD08025,2024-04-16,Emma Rossi,Électronique,Ordinateur portable,2,429.28,0.2,Italie,Web,10.71,3,686.848
CMD08026,2024-05-18,Ali Benali,Maison,Lampadaire,3,478.61,0.25,France,Magasin,7.51,3,1076.8725
CMD08027,2024-05-15,Youssef El Amrani,Sport,Chaussures de sport,5,1362.55,0.05,Suisse,Web,1.72,1,6472.112499999999
CMD08028,2024-03-05,Jean Dupont,Maison,Mixeur,3,1602.49,0.2,Espagne,Magasin,8.1,5,3845.9760000000006
CMD08029,2024-10-11,Jean Dupont,Mode,Veste,2,499.45,0.25,Maroc,Web,1.98,4,749.175
CMD08030,2024-06-29,Ali Benali,Sport,Vélo,1,1336.69,0.0,Italie,Magasin,0.49,1,1336.69
CMD08031,2024-07-31,Ali Benali,Électronique,Smartphone,3,1886.61,0.3,Belgique,Magasin,7.23,4,3961.881
CMD08032,2024-06-05,Paolo Bianchi,Sport,Vélo,1,955.4,0.3,Maroc,App,10.65,4,668.78
CMD08033,2024-09-18,Youssef El Amrani,Maison,Aspirateur,2,1428.92,0.0,Espagne,Web,0.51,3,2857.84
CMD08034,2024-11-02,Léa Durand,Électronique,Casque audio,5,919.18,0.25,Belgique,App,0.94,5,3446.9249999999997
CMD08035,2024-05-05,Jean Dupont,Beauté,Sérum,4,1351.61,0.3,Espagne,Web,4.0,4,3784.5079999999994
CMD08036,2024-10-14,Emma Rossi,Maison,Ventilateur,1,966.11,0.3,France,Web,1.09,5,676.2769999999999
CMD08037,2024-09-08,Carlos Gomez,Jouets,Voiture téléguidée,4,1843.72,0.1,Suisse,Web,11.11,4,6637.392
CMD08038,2024-11-12,Ali Benali,Maison,Mixeur,5,580.81,0.3,France,Web,12.72,5,2032.8349999999996
CMD08039,2024-08-02,Emma Rossi,Maison,Lampadaire,5,1953.15,0.3,Maroc,Web,10.7,3,6836.025
CMD08040,2024-05-09,Ali Benali,Mode,Veste,4,593.89,0.15,Suisse,App,11.92,3,2019.2259999999999
CMD08041,2024-04-26,Youssef El Amrani,Électronique,Casque audio,1,906.41,0.1,Espagne,App,2.93,5,815.769
CMD08042,2024-03-21,Paolo Bianchi,Maison,Lampadaire,3,655.21,0.05,Italie,Magasin,13.71,4,1867.3485
CMD08043,2024-01-23,Sarah Moreau,Maison,Aspirateur,2,431.67,0.25,Allemagne,App,5.84,4,647.505
CMD08044,2024-01-25,Nina Müller,Maison,Mixeur,4,375.35,0.2,Belgique,Magasin,3.74,4,1201.1200000000001
CMD08045,2024-03-09,Emma Rossi,Électronique,Smartphone,3,1895.92,0.3,Maroc,App,5.73,5,3981.432
CMD08046,2024-12-07,Léa Durand,Beauté,Rouge à lèvres,1,1308.66,0.25,France,Magasin,9.46,2,981.4950000000001
CMD08047,2024-03-15,Léa Durand,Beauté,Rouge à lèvres,5,1477.13,0.05,Allemagne,App,7.33,1,7016.3675
CMD08048,2024-03-26,Lucie Martin,Jouets,Lego,5,1305.36,0.15,Italie,Web,13.17,1,5547.779999999999
CMD08049,2024-10-27,Emma Rossi,Beauté,Crème visage,2,784.42,0.15,Belgique,Magasin,0.25,5,1333.514
CMD08050,2024-11-10,Paolo Bianchi,Jouets,Jeu de société,2,676.06,0.05,Italie,Magasin,13.93,2,1284.514
CMD08051,2024-07-01,Léa Durand,Maison,Lampadaire,5,747.89,0.25,Belgique,App,1.51,3,2804.5874999999996
CMD08052,2024-01-09,Ali Benali,Mode,Chaussures,2,1698.15,0.25,France,App,5.79,4,2547.2250000000004
CMD08053,2024-11-18,Jean Dupont,Jouets,Jeu de société,5,563.02,0.25,Suisse,Magasin,5.47,1,2111.325
CMD08054,2024-08-31,Emma Rossi,Sport,Tapis de course,4,679.06,0.25,Allemagne,App,1.35,1,2037.1799999999998
CMD08055,2024-05-13,Nina Müller,Beauté,Rouge à lèvres,1,694.91,0.3,Italie,Magasin,12.63,3,486.43699999999995
CMD08056,2024-08-17,Emma Rossi,Sport,Tapis de course,3,1861.86,0.3,Italie,Web,6.88,1,3909.9059999999995
CMD08057,2024-09-03,Emma Rossi,Beauté,Sérum,2,1488.59,0.3,Maroc,App,9.24,2,2084.026
CMD08058,2024-05-29,Youssef El Amrani,Électronique,Smartphone,4,712.62,0.05,Belgique,Web,9.02,5,2707.9559999999997
CMD08059,2024-09-16,Sarah Moreau,Mode,Veste,1,1820.39,0.2,Belgique,App,3.64,5,1456.3120000000001
CMD08060,2024-01-08,Youssef El Amrani,Beauté,Rouge à lèvres,5,933.71,0.1,France,App,3.44,5,4201.695000000001
CMD08061,2024-06-09,Nina Müller,Maison,Ventilateur,5,1892.69,0.2,Italie,Web,12.72,1,7570.760000000001
CMD08062,2024-11-23,Ali Benali,Maison,Ventilateur,2,1198.29,0.1,Allemagne,App,13.61,4,2156.922
CMD08063,2024-09-07,Nina Müller,Maison,Machine à café,5,963.76,0.1,Suisse,App,8.59,4,4336.92
CMD08064,2024-03-27,Nina Müller,Électronique,TV 4K,4,733.13,0.3,Allemagne,App,11.54,2,2052.7639999999997
CMD08065,2024-12-23,Ali Benali,Jouets,Voiture téléguidée,2,1224.52,0.3,Suisse,App,2.2,2,1714.328
CMD08066,2024-02-09,Jean Dupont,Électronique,Ordinateur portable,3,1361.64,0.3,Maroc,Magasin,3.08,3,2859.444
CMD08067,2024-03-24,Jean Dupont,Maison,Lampadaire,3,555.53,0.15,France,Magasin,3.19,2,1416.6015
CMD08068,2024-04-02,Lucie Martin,Mode,Chaussures,3,768.44,0.25,Belgique,Web,0.39,1,1728.9900000000002
CMD08069,2024-10-27,Jean Dupont,Jouets,Puzzle,1,548.84,0.0,Belgique,Web,4.79,2,548.84
CMD08070,2024-07-08,Sarah Moreau,Beauté,Crème visage,1,1038.76,0.15,Italie,Magasin,9.99,2,882.9459999999999
CMD08071,2024-11-17,Sarah Moreau,Jouets,Puzzle,5,1526.77,0.05,Italie,Web,10.24,3,7252.1575
